Year ,Month ,EntityID ,Entity Name ,Plant Producer T ype ,Plant Name ,Plant State ,Plant ID ,Generator ID ,Net Summer Capacity (MW) ,Technology ,Energy Source Code ,Prime Mover Code ,Status ,Nameplate Capacity (MW) 
2016,8,59773,"SunE Solar XVI Lessor, LLC ",IPP ,SunE Rochester ,CA ,60032,RCHTR ,1.0,Solar Photovoltaic ,SUN ,PV ,"(TS) Construction complete, but not yet in commercial operation ",1.0
2016,8,58658,Sunlight Partners ,IPP ,Beetle Solar ,NC ,59511,PV1 ,4.0,Solar Photovoltaic ,SUN ,PV ,"(U) Under construction, less than or equal to 50 percent complete ",4.0
2016,8,58658,Sunlight Partners ,IPP ,Carol Jean Solar ,NC ,59017,GEN 1 ,4.0,Solar Photovoltaic ,SUN ,PV ,"(U) Under construction, less than or equal to 50 percent complete ",4.0
2016,8,58658,Sunlight Partners ,IPP ,Husky Solar ,NC ,59510,PV1 ,5.0,Solar Photovoltaic ,SUN ,PV ,"(U) Under construction, less than or equal to 50 percent complete ",5.0
2016,8,58661,"Sustainable Power Group, LLC ",IPP ,Antelope Big Sky Ranch ,CA ,60279,ABSR ,20.0,Solar Photovoltaic ,SUN ,PV ,"(V) Under construction, more than 50 percent complete ",20.0
2016,8,56694,Thermo No 1 BE 01 LLC ,IPP ,Thermo Solar PV-01 ,UT ,59883,SOLAR ,2.9,Solar Photovoltaic ,SUN ,PV ,(T) Regulatory approvals received. Not under construction ,2.9
2016,8,59864,Willow Spring ,IPP ,Willow Spring Windfarm ,OR ,59494,WSW ,10.0,Onshore Wind Turbine ,WND ,WT ,"(U) Under construction, less than or equal to 50 percent complete ",10.0
2016,9,59616,"63SU 8me, LLC ",IPP ,Springbok Solar Farm 2 ,CA ,59840,SB2 ,155.0,Solar Photovoltaic ,SUN ,PV ,"(V) Under construction, more than 50 percent complete ",155.0
2016,9,11268,City of Lowell - (MI) ,Electric Utility ,Chatham ,MI ,58254,CT02R ,3.2,Natural Gas Fired Combustion Turbine ,NG ,GT ,"(U) Under construction, less than or equal to 50 percent complete ",3.6
2016,9,56769,Consolidated Edison Development Inc. ,IPP ,CED Ducor 4 ,CA ,60081,DU4CA ,20.0,Solar Photovoltaic ,SUN ,PV ,(T) Regulatory approvals received. Not under construction ,20.0
2016,9,4254,Consumers Energy Co ,Electric Utility ,Western Michigan Solar Gardens ,MI ,60117,1,1.0,Solar Photovoltaic ,SUN ,PV ,"(V) Under construction, more than 50 percent complete ",1.0
2016,9,58695,Coronal Development Services ,IPP ,"County Home Solar Center, LLC ",NC ,60199,CHSC1 ,2.0,Solar Photovoltaic ,SUN ,PV ,"(V) Under construction, more than 50 percent complete ",2.0
2016,9,58695,Coronal Development Services ,IPP ,"Grove Solar Center, LLC ",OR ,60330,GSC1 ,6.0,Solar Photovoltaic ,SUN ,PV ,(T) Regulatory approvals received. Not under construction ,6.0
2016,9,58695,Coronal Development Services ,IPP ,"Open Range Solar Center, LLC ",OR ,60332,ORSC1 ,10.0,Solar Photovoltaic ,SUN ,PV ,(T) Regulatory approvals received. Not under construction ,10.0
2016,9,58468,Dominion Renewable Energy ,IPP ,"Escalante Solar I, LLC ",UT ,59387,ESCS1 ,80.0,Solar Photovoltaic ,SUN ,PV ,"(U) Under construction, less than or equal to 50 percent complete ",80.0
2016,9,58468,Dominion Renewable Energy ,IPP ,"Escalante Solar II, LLC ",UT ,59388,ESCS2 ,80.0,Solar Photovoltaic ,SUN ,PV ,"(U) Under construction, less than or equal to 50 percent complete ",80.0
2016,9,59745,First Solar Asset Management ,IPP ,Moapa Southern Paiute ,NV ,57859,1,250.0,Solar Photovoltaic ,SUN ,PV ,"(V) Under construction, more than 50 percent complete ",250.0
2016,9,56625,Flat Water Wind Farm LLC ,IPP ,Flat Water Wind Farm LLC ,NE ,57283,WTG2 ,10.5,Onshore Wind Turbine ,WND ,WT ,"(P) Planned for installation, but regulatory approvals not initiated ",10.5
2016,9,7140,Georgia Power Co ,Electric Utility ,Fort Gordon Solar Facility ,GA ,59863,1,30.0,Solar Photovoltaic ,SUN ,PV ,"(U) Under construction, less than or equal to 50 percent complete ",30.0
2016,9,7140,Georgia Power Co ,Electric Utility ,Fort Stewart Solar Facility ,GA ,59865,1,30.0,Solar Photovoltaic ,SUN ,PV ,"(U) Under construction, less than or equal to 50 percent complete ",30.0
2016,9,59806,"Grand View PV Solar Two, LLC ",IPP ,Grand View Solar Two ,ID ,60068,GVS2 ,60.0,Solar Photovoltaic ,SUN ,PV ,"(U) Under construction, less than or equal to 50 percent complete ",60.0
2016,9,59806,"Grand View PV Solar Two, LLC ",IPP ,Grand View Solar Two ,ID ,60068,GVS5 ,20.0,Solar Photovoltaic ,SUN ,PV ,"(U) Under construction, less than or equal to 50 percent complete ",20.0
2016,9,60129,"Horse Creek Wind, LLC ",IPP ,Horse Creek Wind Farm ,TX ,60339,HCWF ,230.0,Onshore Wind Turbine ,WND ,WT ,"(U) Under construction, less than or equal to 50 percent complete ",230.0
2016,9,9216,Imperial Irrigation District ,Electric Utility ,El Centro ,CA ,389,BESS ,28.0,Batteries ,MWH ,BA ,"(U) Under construction, less than or equal to 50 percent complete ",30.0
2016,9,59680,Lillington Solar LLC ,IPP ,Lillington Solar ,NC ,59921,5MWPV ,5.0,Solar Photovoltaic ,SUN ,PV ,(T) Regulatory approvals received. Not under construction ,5.0
2016,9,59802,"Live Oak Solar, LLC ",IPP ,"Live Oak Solar, LLC ",GA ,60063,LVEOK ,51.0,Solar Photovoltaic ,SUN ,PV ,"(U) Under construction, less than or equal to 50 percent complete ",51.0
2016,9,12341,MidAmerican Energy Co ,Electric Utility ,Ida Grove Wind ,IA ,60342,IGWF3 ,56.2,Onshore Wind Turbine ,WND ,WT ,(T) Regulatory approvals received. Not under construction ,56.2
2016,9,12341,MidAmerican Energy Co ,Electric Utility ,O'Brien Wind ,IA ,60326,OBWF3 ,48.1,Onshore Wind Turbine ,WND ,WT ,(T) Regulatory approvals received. Not under construction ,48.1
2016,9,59600,"Mohave Sunrise Solar I, LLC ",IPP ,Mohave Electric at Fort Mohave ,AZ ,59819,PV2 ,11.8,Solar Photovoltaic ,SUN ,PV ,"(U) Under construction, less than or equal to 50 percent complete ",11.8
2016,9,9436,Mosaic Phosphates Co. ,Industrial ,Mosaic Phosphates Uncle Sam ,LA ,10198,GEN3 ,15.0,All Other ,OTH ,ST ,"(V) Under construction, more than 50 percent complete ",15.0
2016,9,58159,Penn State University ,Commercial ,West Campus Steam Plant ,PA ,58194,WC 4 ,0.6,Conventional Steam Coal ,BIT ,ST ,"(U) Under construction, less than or equal to 50 percent complete ",2.9
2016,9,58159,Penn State University ,Commercial ,West Campus Steam Plant ,PA ,58194,WC 5 ,0.6,Conventional Steam Coal ,BIT ,ST ,"(U) Under construction, less than or equal to 50 percent complete ",2.2
2016,9,56895,Pio Pico Energy Center LLC ,IPP ,Pio Pico Energy Center ,CA ,57555,CTG1 ,97.0,Natural Gas Fired Combustion Turbine ,NG ,GT ,"(V) Under construction, more than 50 percent complete ",107.0
2016,9,56895,Pio Pico Energy Center LLC ,IPP ,Pio Pico Energy Center ,CA ,57555,CTG2 ,97.0,Natural Gas Fired Combustion Turbine ,NG ,GT ,"(V) Under construction, more than 50 percent complete ",107.0
2016,9,56895,Pio Pico Energy Center LLC ,IPP ,Pio Pico Energy Center ,CA ,57555,CTG3 ,97.0,Natural Gas Fired Combustion Turbine ,NG ,GT ,"(V) Under construction, more than 50 percent complete ",107.0
2016,9,59682,Pollocksville Solar LLC ,IPP ,Pollocksville Solar ,NC ,59917,5MWPV ,5.0,Solar Photovoltaic ,SUN ,PV ,(T) Regulatory approvals received. Not under construction ,5.0
2016,9,58968,RE Mustang LLC ,IPP ,RE Mustang LLC ,CA ,59150,PV1 ,100.0,Solar Photovoltaic ,SUN ,PV ,"(P) Planned for installation, but regulatory approvals not initiated ",100.0
2016,9,59790,"River Bend Solar, LLC ",IPP ,"River Bend Solar, LLC ",AL ,60058,RVRBN ,75.0,Solar Photovoltaic ,SUN ,PV ,"(U) Under construction, less than or equal to 50 percent complete ",75.0
2016,9,59662,"Riverside Fuel Cell, LLC ",Commercial ,Riverside RWQCP Fuel Cell ,CA ,59877,MB20 ,1.4,Other Waste Biomass ,OBG ,FC ,"(U) Under construction, less than or equal to 50 percent complete ",1.4
2016,9,60060,"SR Mavericks, LLC ",IPP ,SR Mavericks ,CO ,60283,MVRKS ,6.5,Solar Photovoltaic ,SUN ,PV ,(T) Regulatory approvals received. Not under construction ,6.5
2016,9,57313,SolarCity Corporation ,IPP ,AVS Lancaster 1 ,CA ,60085,PV1 ,3.7,Solar Photovoltaic ,SUN ,PV ,"(TS) Construction complete, but not yet in commercial operation ",3.7
2016,9,57313,SolarCity Corporation ,IPP ,Connecticut Municipal Electric Energy Co ,CT ,60225,PV1 ,2.5,Solar Photovoltaic ,SUN ,PV ,"(TS) Construction complete, but not yet in commercial operation ",2.5
2016,9,57313,SolarCity Corporation ,IPP ,Connecticut Municipal Electric Energy Co ,CT ,60228,PV1 ,1.0,Solar Photovoltaic ,SUN ,PV ,"(TS) Construction complete, but not yet in commercial operation ",1.0
2016,9,59605,South Louisburg Solar LLC ,IPP ,South Louisburg Solar ,NC ,59825,5MWPV ,5.0,Solar Photovoltaic ,SUN ,PV ,"(U) Under construction, less than or equal to 50 percent complete ",5.0
2016,9,60045,"Stainback Solar Farm, LLC ",IPP ,Stainback Solar Farm ,NC ,60257,INV1 ,5.0,Solar Photovoltaic ,SUN ,PV ,"(U) Under construction, less than or equal to 50 percent complete ",5.0
2016,9,59138,"SunPower Corporation, Systems ",IPP ,Rio Bravo Solar 1 LLC ,CA ,59249,PV1 ,19.5,Solar Photovoltaic ,SUN ,PV ,"(U) Under construction, less than or equal to 50 percent complete ",20.0
2016,9,59138,"SunPower Corporation, Systems ",IPP ,Wildwood Solar II ,CA ,59253,PV1 ,14.7,Solar Photovoltaic ,SUN ,PV ,"(U) Under construction, less than or equal to 50 percent complete ",15.0
2016,9,59840,Wallace Solar 2 LLC ,IPP ,Wallace Solar 2 ,NC ,60090,2MWPV ,1.9,Solar Photovoltaic ,SUN ,PV ,(T) Regulatory approvals received. Not under construction ,1.9
2016,9,59731,Windham Solar LLC ,IPP ,Lebanon Solar 1 ,CT ,59991,LEB1 ,2.0,Solar Photovoltaic ,SUN ,PV ,"(U) Under construction, less than or equal to 50 percent complete ",2.0
2016,9,59731,Windham Solar LLC ,IPP ,Lebanon Solar 2 ,CT ,59992,LEB2 ,2.0,Solar Photovoltaic ,SUN ,PV ,"(U) Under construction, less than or equal to 50 percent complete ",2.0
2016,9,60142,"Wortham Solar Farm, LLC ",IPP ,Wortham Solar Farm ,NC ,60361,INV1 ,5.0,Solar Photovoltaic ,SUN ,PV ,(L) Regulatory approvals pending. Not under construction ,5.0
2016,10,59273,"62SK 8me, LLC ",IPP ,Springbok Solar Farm 1 ,CA ,59532,SB1 ,100.0,Solar Photovoltaic ,SUN ,PV ,"(U) Under construction, less than or equal to 50 percent complete ",100.0
2016,10,40577,"American Mun Power-Ohio, Inc ",Electric Utility ,Smithland Hydroelectric Plant ,KY ,57400,SG1 ,25.3,Conventional Hydroelectric ,WAT ,HY ,"(V) Under construction, more than 50 percent complete ",25.3
2016,10,58680,"Ayrshire Holdings, LLC ",IPP ,Ayrshire ,NC ,58792,PV1 ,19.4,Solar Photovoltaic ,SUN ,PV ,"(V) Under construction, more than 50 percent complete ",19.4
2016,10,1307,Basin Electric Power Coop ,Electric Utility ,Lonesome Creek Station ,ND ,57943,4,40.0,Natural Gas Fired Combustion Turbine ,NG ,GT ,"(TS) Construction complete, but not yet in commercial operation ",60.5
2016,10,1307,Basin Electric Power Coop ,Electric Utility ,Lonesome Creek Station ,ND ,57943,5,40.0,Natural Gas Fired Combustion Turbine ,NG ,GT ,"(TS) Construction complete, but not yet in commercial operation ",60.5
2016,10,1307,Basin Electric Power Coop ,Electric Utility ,Pioneer Generating Station ,ND ,57881,11,9.3,Natural Gas Internal Combustion Engine ,NG ,IC ,"(V) Under construction, more than 50 percent complete ",9.3
2016,10,1307,Basin Electric Power Coop ,Electric Utility ,Pioneer Generating Station ,ND ,57881,12,9.3,Natural Gas Internal Combustion Engine ,NG ,IC ,"(V) Under construction, more than 50 percent complete ",9.3
2016,10,1307,Basin Electric Power Coop ,Electric Utility ,Pioneer Generating Station ,ND ,57881,13,9.3,Natural Gas Internal Combustion Engine ,NG ,IC ,"(V) Under construction, more than 50 percent complete ",9.3
2016,10,1307,Basin Electric Power Coop ,Electric Utility ,Pioneer Generating Station ,ND ,57881,14,9.3,Natural Gas Internal Combustion Engine ,NG ,IC ,"(V) Under construction, more than 50 percent complete ",9.3
2016,10,1307,Basin Electric Power Coop ,Electric Utility ,Pioneer Generating Station ,ND ,57881,15,9.3,Natural Gas Internal Combustion Engine ,NG ,IC ,"(V) Under construction, more than 50 percent complete ",9.3
2016,10,1307,Basin Electric Power Coop ,Electric Utility ,Pioneer Generating Station ,ND ,57881,16,9.3,Natural Gas Internal Combustion Engine ,NG ,IC ,"(V) Under construction, more than 50 percent complete ",9.3
2016,10,1307,Basin Electric Power Coop ,Electric Utility ,Pioneer Generating Station ,ND ,57881,17,9.3,Natural Gas Internal Combustion Engine ,NG ,IC ,"(V) Under construction, more than 50 percent complete ",9.3
2016,10,1307,Basin Electric Power Coop ,Electric Utility ,Pioneer Generating Station ,ND ,57881,18,9.3,Natural Gas Internal Combustion Engine ,NG ,IC ,"(V) Under construction, more than 50 percent complete ",9.3
2016,10,1307,Basin Electric Power Coop ,Electric Utility ,Pioneer Generating Station ,ND ,57881,19,9.3,Natural Gas Internal Combustion Engine ,NG ,IC ,"(V) Under construction, more than 50 percent complete ",9.3
2016,10,1307,Basin Electric Power Coop ,Electric Utility ,Pioneer Generating Station ,ND ,57881,20,9.3,Natural Gas Internal Combustion Engine ,NG ,IC ,"(V) Under construction, more than 50 percent complete ",9.3
2016,10,1307,Basin Electric Power Coop ,Electric Utility ,Pioneer Generating Station ,ND ,57881,21,9.3,Natural Gas Internal Combustion Engine ,NG ,IC ,"(V) Under construction, more than 50 percent complete ",9.3
2016,10,1307,Basin Electric Power Coop ,Electric Utility ,Pioneer Generating Station ,ND ,57881,22,9.3,Natural Gas Internal Combustion Engine ,NG ,IC ,"(V) Under construction, more than 50 percent complete ",9.3
2016,10,57421,BayWa r.e Wind LLC ,IPP ,Chopin Wind LLC ,OR ,59076,WT1 ,10.0,Onshore Wind Turbine ,WND ,WT ,(T) Regulatory approvals received. Not under construction ,10.0
2016,10,60143,Bison Solar LLC ,IPP ,Bison Solar LLC ,CO ,60351,BSPV1 ,30.0,Solar Photovoltaic ,SUN ,PV ,"(U) Under construction, less than or equal to 50 percent complete ",30.0
2016,10,59843,"Blythe Solar II, LLC ",IPP ,"Blythe Solar II, LLC ",CA ,60092,BLCK7 ,32.1,Solar Photovoltaic ,SUN ,PV ,"(U) Under construction, less than or equal to 50 percent complete ",32.1
2016,10,60148,"Brady Wind, LLC ",IPP ,Brady Wind Energy Center ,ND ,60355,BWEC1 ,150.0,Onshore Wind Turbine ,WND ,WT ,"(U) Under construction, less than or equal to 50 percent complete ",150.0
2016,10,58871,Citizens Enterprises Corporation ,IPP ,Hunt Road Solar ,MA ,59927,PV1 ,4.5,Solar Photovoltaic ,SUN ,PV ,(T) Regulatory approvals received. Not under construction ,4.5
2016,10,60094,"Clinton Battery Utility, LLC ",IPP ,Clinton Battery ,OH ,60297,1,10.0,Batteries ,MWH ,BA ,(T) Regulatory approvals received. Not under construction ,10.0
2016,10,58695,Coronal Development Services ,IPP ,"Hyline Solar Center, LLC ",OR ,60331,HSC1 ,9.0,Solar Photovoltaic ,SUN ,PV ,(T) Regulatory approvals received. Not under construction ,9.0
2016,10,58695,Coronal Development Services ,IPP ,"Vale Air Solar Center, LLC ",OR ,60335,VASC1 ,10.0,Solar Photovoltaic ,SUN ,PV ,(T) Regulatory approvals received. Not under construction ,10.0
2016,10,58468,Dominion Renewable Energy ,IPP ,"Eastern Shore Solar, LLC ",VA ,60127,PV1 ,80.0,Solar Photovoltaic ,SUN ,PV ,"(V) Under construction, more than 50 percent complete ",80.0
2016,10,60128,"Electra Wind, LLC ",IPP ,Electra Wind Farm ,TX ,60338,EWF ,230.0,Onshore Wind Turbine ,WND ,WT ,"(U) Under construction, less than or equal to 50 percent complete ",230.0
2016,10,25438,Friant Power Authority ,IPP ,Friant Hydro Facility ,CA ,50393,RO2 ,9.0,Conventional Hydroelectric ,WAT ,HY ,"(U) Under construction, less than or equal to 50 percent complete ",6.9
2016,10,55932,Georgia-Pacific Brewton LLC ,Industrial ,Georgia-Pacific Brewton Mill ,AL ,54789,4TG ,62.0,Wood/Wood Waste Biomass ,BLQ ,ST ,"(V) Under construction, more than 50 percent complete ",75.0
2016,10,9267,"Hoosier Energy R E C, Inc ",Electric Utility ,Ellettsville Solar RES ,IN ,59985,PV1 ,1.1,Solar Photovoltaic ,SUN ,PV ,"(P) Planned for installation, but regulatory approvals not initiated ",1.1
2016,10,9267,"Hoosier Energy R E C, Inc ",Electric Utility ,Henryville Solar RES ,IN ,59986,PV1 ,1.1,Solar Photovoltaic ,SUN ,PV ,"(P) Planned for installation, but regulatory approvals not initiated ",1.1
2016,10,9267,"Hoosier Energy R E C, Inc ",Electric Utility ,Johnson Co. Solar RES ,IN ,59990,PV1 ,1.1,Solar Photovoltaic ,SUN ,PV ,"(P) Planned for installation, but regulatory approvals not initiated ",1.1
2016,10,9267,"Hoosier Energy R E C, Inc ",Electric Utility ,New Haven Solar RES ,IN ,59983,PV1 ,1.1,Solar Photovoltaic ,SUN ,PV ,(T) Regulatory approvals received. Not under construction ,1.1
2016,10,9324,Indiana Michigan Power Co ,Electric Utility ,Watervliet PV ,MI ,59853,W VPV1 ,4.6,Solar Photovoltaic ,SUN ,PV ,"(U) Under construction, less than or equal to 50 percent complete ",4.6
2016,10,9234,Indiana Municipal Power Agency ,Electric Utility ,IMPA Anderson Solar Park ,IN ,60253,SANDE ,5.0,Solar Photovoltaic ,SUN ,PV ,(L) Regulatory approvals pending. Not under construction ,5.0
2016,10,4361,Ingredion Inc - Stockton ,Industrial ,Ingredion Stockton ,CA ,52115,GEN2 ,6.5,Natural Gas Fired Combustion Turbine ,NG ,GT ,"(V) Under construction, more than 50 percent complete ",7.2
2016,10,49893,Invenergy Services LLC ,IPP ,Wake Wind Energy Center ,TX ,58766,1,129.5,Onshore Wind Turbine ,WND ,WT ,"(U) Under construction, less than or equal to 50 percent complete ",129.5
2016,10,49893,Invenergy Services LLC ,IPP ,Wake Wind Energy Center ,TX ,58766,2,109.2,Onshore Wind Turbine ,WND ,WT ,"(U) Under construction, less than or equal to 50 percent complete ",109.2
2016,10,49893,Invenergy Services LLC ,IPP ,Wake Wind Energy Center ,TX ,58766,3,61.1,Onshore Wind Turbine ,WND ,WT ,"(U) Under construction, less than or equal to 50 percent complete ",61.1
2016,10,59022,Leonardo Wind 1 LLC ,IPP ,Leonardo Wind 1 LLC ,IA ,59228,WT1 ,3.0,Onshore Wind Turbine ,WND ,WT ,"(U) Under construction, less than or equal to 50 percent complete ",3.0
2016,10,58849,Mariah del Este LLC ,IPP ,Mariah North ,TX ,59005,MAR1 ,230.4,Onshore Wind Turbine ,WND ,WT ,"(U) Under construction, less than or equal to 50 percent complete ",230.4
2016,10,59026,Michelangelo Wind 1 LLC ,IPP ,Michelangelo Wind 1 LLC ,IA ,59231,WT1 ,3.0,Onshore Wind Turbine ,WND ,WT ,"(U) Under construction, less than or equal to 50 percent complete ",3.0
2016,10,58887,Michelangelo Wind 3 LLC ,IPP ,Michelangelo Wind 3 LLC ,IA ,59053,WT1 ,3.0,Onshore Wind Turbine ,WND ,WT ,"(U) Under construction, less than or equal to 50 percent complete ",3.0
2016,10,59027,Michelangelo Wind 4 LLC ,IPP ,Michelangelo Wind 4 LLC ,IA ,59232,WT1 ,3.0,Onshore Wind Turbine ,WND ,WT ,"(U) Under construction, less than or equal to 50 percent complete ",3.0
2016,10,12341,MidAmerican Energy Co ,Electric Utility ,Ida Grove Wind ,IA ,60342,IGWF4 ,56.2,Onshore Wind Turbine ,WND ,WT ,(T) Regulatory approvals received. Not under construction ,56.2
2016,10,12341,MidAmerican Energy Co ,Electric Utility ,O'Brien Wind ,IA ,60326,OBWF4 ,48.1,Onshore Wind Turbine ,WND ,WT ,(T) Regulatory approvals received. Not under construction ,48.1
2016,10,59025,Optimum Wind 3 LLC ,IPP ,Optimum Wind 3 LLC ,IA ,59227,WT1 ,3.0,Onshore Wind Turbine ,WND ,WT ,"(U) Under construction, less than or equal to 50 percent complete ",3.0
2016,10,59024,Optimum Wind 4 LLC ,IPP ,Optimum Wind 4 LLC ,IA ,59226,WT1 ,3.0,Onshore Wind Turbine ,WND ,WT ,"(U) Under construction, less than or equal to 50 percent complete ",3.0
2016,10,59017,Optimum Wind 5 LLC ,IPP ,Optimum Wind 5 LLC ,IA ,59223,WT1 ,3.0,Onshore Wind Turbine ,WND ,WT ,"(U) Under construction, less than or equal to 50 percent complete ",3.0
2016,10,59018,Optimum Wind 6 LLC ,IPP ,Optimum Wind 6 LLC ,IA ,59224,WT1 ,3.0,Onshore Wind Turbine ,WND ,WT ,"(U) Under construction, less than or equal to 50 percent complete ",3.0
2016,10,59019,Optimum Wind 7 LLC ,IPP ,Optimum Wind 7 LLC ,IA ,59225,WT1 ,3.0,Onshore Wind Turbine ,WND ,WT ,"(U) Under construction, less than or equal to 50 percent complete ",3.0
2016,10,58838,"Parrey, LLC ",IPP ,Henrietta Solar Project ,CA ,58975,PV1 ,102.0,Solar Photovoltaic ,SUN ,PV ,"(U) Under construction, less than or equal to 50 percent complete ",102.0
2016,10,17650,Southern Power Co ,IPP ,Butler Solar Project 103 ,GA ,59896,1,103.0,Solar Photovoltaic ,SUN ,PV ,"(U) Under construction, less than or equal to 50 percent complete ",103.0
2016,10,17650,Southern Power Co ,IPP ,RE Roserock ,TX ,59994,ROSEK ,160.0,Solar Photovoltaic ,SUN ,PV ,"(U) Under construction, less than or equal to 50 percent complete ",160.0
2016,10,17650,Southern Power Co ,IPP ,RE Tranquillity ,CA ,59939,TQ ,205.3,Solar Photovoltaic ,SUN ,PV ,"(V) Under construction, more than 50 percent complete ",205.3
2016,10,58661,"Sustainable Power Group, LLC ",IPP ,Antelope DSR 2 ,CA ,60187,DSR2 ,5.0,Solar Photovoltaic ,SUN ,PV ,(L) Regulatory approvals pending. Not under construction ,5.0
2016,10,58661,"Sustainable Power Group, LLC ",IPP ,Western Antelope Dry Ranch ,CA ,58627,WADR ,10.0,Solar Photovoltaic ,SUN ,PV ,(L) Regulatory approvals pending. Not under construction ,10.0
2016,10,59826,"Syncarpha Bondsville, LLC ",IPP ,Palmer Landfill ,MA ,60076,SYNPL ,4.0,Solar Photovoltaic ,SUN ,PV ,(L) Regulatory approvals pending. Not under construction ,4.0
2016,10,59021,Venus Wind 3 LLC ,IPP ,Venus Wind 3 LLC ,IA ,59230,WT1 ,3.0,Onshore Wind Turbine ,WND ,WT ,"(U) Under construction, less than or equal to 50 percent complete ",3.0
2016,10,60154,White Street Renewables LLC ,IPP ,White Street Renewables ,NC ,60364,WSLFG ,1.6,Landfill Gas ,LFG ,IC ,(T) Regulatory approvals received. Not under construction ,1.6
2016,10,60154,White Street Renewables LLC ,IPP ,White Street Renewables ,NC ,60364,W SPV ,3.4,Solar Photovoltaic ,SUN ,PV ,(T) Regulatory approvals received. Not under construction ,3.4
2016,11,60019,"96WI 8ME, LLC ",IPP ,Midway Solar Farm II ,CA ,60237,MSF2 ,30.0,Solar Photovoltaic ,SUN ,PV ,(T) Regulatory approvals received. Not under construction ,30.0
2016,11,55918,Acciona Wind Energy USA LLC ,IPP ,"San Roman Wind I, LLC ",TX ,59712,SRWI ,95.3,Onshore Wind Turbine ,WND ,WT ,(L) Regulatory approvals pending. Not under construction ,95.3
2016,11,213,Alaska Electric Light&Power Co ,Electric Utility ,Industrial Plant ,AK ,59793,15,25.0,Petroleum Liquids ,DFO ,GT ,"(U) Under construction, less than or equal to 50 percent complete ",25.0
2016,11,40577,"American Mun Power-Ohio, Inc ",Electric Utility ,Smithland Hydroelectric Plant ,KY ,57400,SG2 ,25.3,Conventional Hydroelectric ,WAT ,HY ,"(V) Under construction, more than 50 percent complete ",25.3
2016,11,40577,"American Mun Power-Ohio, Inc ",Electric Utility ,Smithland Hydroelectric Plant ,KY ,57400,SG3 ,25.3,Conventional Hydroelectric ,WAT ,HY ,"(V) Under construction, more than 50 percent complete ",25.3
2016,11,59520,"BWC Origination 5, LLC ",IPP ,BlueWave Capital-Mattapoisett (SREC II) ,MA ,59753,1,4.5,Solar Photovoltaic ,SUN ,PV ,(T) Regulatory approvals received. Not under construction ,4.5
2016,11,60044,"Bluestem Wind Energy, LLC ",IPP ,Bluestem ,OK ,60256,1,198.0,Onshore Wind Turbine ,WND ,WT ,"(U) Under construction, less than or equal to 50 percent complete ",198.0
2016,11,8723,City of Holland ,Electric Utility ,Holland Energy Park ,MI ,59093,10,43.1,Natural Gas Fired Combined Cycle ,NG ,CT ,"(V) Under construction, more than 50 percent complete ",53.1
2016,11,8723,City of Holland ,Electric Utility ,Holland Energy Park ,MI ,59093,11,43.1,Natural Gas Fired Combined Cycle ,NG ,CT ,"(V) Under construction, more than 50 percent complete ",53.1
2016,11,8723,City of Holland ,Electric Utility ,Holland Energy Park ,MI ,59093,12,40.9,Natural Gas Fired Combined Cycle ,NG ,CA ,"(V) Under construction, more than 50 percent complete ",43.2
2016,11,59007,Clipperton Holdings LLC ,IPP ,Clipperton Holdings ,NC ,59213,PV1 ,5.0,Solar Photovoltaic ,SUN ,PV ,(L) Regulatory approvals pending. Not under construction ,5.0
2016,11,60167,"Concord Blue Eagar, LLC ",IPP ,"Concord Blue Eagar, LLC ",AZ ,60374,CB001 ,0.6,Other Waste Biomass ,OBG ,IC ,(L) Regulatory approvals pending. Not under construction ,0.6
2016,11,60167,"Concord Blue Eagar, LLC ",IPP ,"Concord Blue Eagar, LLC ",AZ ,60374,CB002 ,0.6,Other Waste Biomass ,OBG ,IC ,(L) Regulatory approvals pending. Not under construction ,0.6
2016,11,58695,Coronal Development Services ,IPP ,Freemont Solar Center LLC ,NC ,59912,FREE ,5.0,Solar Photovoltaic ,SUN ,PV ,"(U) Under construction, less than or equal to 50 percent complete ",5.0
2016,11,58695,Coronal Development Services ,IPP ,"Railroad Solar Center, LLC ",OR ,60333,RSC1 ,4.5,Solar Photovoltaic ,SUN ,PV ,(T) Regulatory approvals received. Not under construction ,4.5
2016,11,58695,Coronal Development Services ,IPP ,"Thunderegg Solar Center, LLC ",OR ,60334,TSC1 ,10.0,Solar Photovoltaic ,SUN ,PV ,(T) Regulatory approvals received. Not under construction ,10.0
2016,11,59979,"Cotton Plains Wind I, LLC ",IPP ,Cotton Plains Wind Farm ,TX ,60210,CPWF ,50.4,Onshore Wind Turbine ,WND ,WT ,(T) Regulatory approvals received. Not under construction ,50.4
2016,11,57406,Deepwater Wind Block Island LLC ,IPP ,Block Island Wind Farm ,RI ,58035,BIW F ,29.3,Offshore Wind Turbine ,WND ,WS ,"(V) Under construction, more than 50 percent complete ",30.0
2016,11,58970,"Ecoplexus, Inc ",IPP ,Turkey Creek PV1 ,NC ,60000,TRKCK ,13.5,Solar Photovoltaic ,SUN ,PV ,(T) Regulatory approvals received. Not under construction ,13.5
2016,11,6452,Florida Power & Light Co ,Electric Utility ,Babcock Solar Energy Center ,FL ,59993,1,74.5,Solar Photovoltaic ,SUN ,PV ,"(U) Under construction, less than or equal to 50 percent complete ",74.5
